timestamp,latitude,longitude,incident_type,elephant_count,crop_damage_hectares,village_name,district,province,reported_by,description
2023-09-26 10:00:00,6.7883,81.06,crop_raid,2,2.27,Wellawaya,Monaragala,Uva,Farmer_58,Crop Raid reported in Wellawaya
2023-09-26 22:00:00,6.8397,81.2942,crop_raid,2,0.55,Wellawaya,Monaragala,Uva,Farmer_21,Crop Raid reported in Wellawaya
2023-09-26 15:00:00,7.0333,81.3792,crop_raid,7,4.14,Padiyatalawa,Ampara,Eastern,Farmer_98,Crop Raid reported in Padiyatalawa
2023-09-26 10:00:00,7.4683,81.6055,property_damage,1,0.0,Mahaoya,Ampara,Eastern,Farmer_56,Property Damage reported in Mahaoya
2023-09-27 04:00:00,6.0593,81.2469,crop_raid,3,4.86,Tissamaharama,Hambantota,Southern,Farmer_21,Crop Raid reported in Tissamaharama
2023-09-27 13:00:00,7.1546,81.6289,crop_raid,7,2.67,Padiyatalawa,Ampara,Eastern,Farmer_73,Crop Raid reported in Padiyatalawa
2023-09-28 18:00:00,7.1472,81.4343,elephant_death,1,0.0,Mahaoya,Ampara,Eastern,Farmer_55,Elephant Death reported in Mahaoya
2023-09-28 03:00:00,8.1183,80.6388,crop_raid,5,2.92,Kebithigollewa,Anuradhapura,North Central,Farmer_39,Crop Raid reported in Kebithigollewa
2023-09-29 10:00:00,6.0876,81.4806,crop_raid,5,4.5,Weerawila,Hambantota,Southern,Farmer_95,Crop Raid reported in Weerawila
2023-09-29 17:00:00,7.1657,81.5753,property_damage,2,0.0,Uhana,Ampara,Eastern,Farmer_91,Property Damage reported in Uhana
2023-09-29 07:00:00,7.8609,80.8054,crop_raid,6,2.02,Hingurakgoda,Polonnaruwa,North Central,Farmer_64,Crop Raid reported in Hingurakgoda
2023-09-29 09:00:00,6.3161,81.4632,crop_raid,1,4.02,Thanamalwila,Hambantota,Southern,Farmer_90,Crop Raid reported in Thanamalwila
2023-09-29 12:00:00,6.8131,81.148,property_damage,2,0.0,Wellawaya,Monaragala,Uva,Farmer_51,Property Damage reported in Wellawaya
2023-09-30 01:00:00,7.9822,80.9699,crop_raid,2,0.11,Hingurakgoda,Polonnaruwa,North Central,Farmer_4,Crop Raid reported in Hingurakgoda
2023-10-01 10:00:00,8.1265,80.953,crop_raid,1,4.77,Hingurakgoda,Polonnaruwa,North Central,Farmer_72,Crop Raid reported in Hingurakgoda
2023-10-02 20:00:00,6.2838,81.2625,crop_raid,1,1.8,Tissamaharama,Hambantota,Southern,Farmer_49,Crop Raid reported in Tissamaharama
2023-10-03 09:00:00,8.523,80.4368,property_damage,3,0.0,Horowpothana,Anuradhapura,North Central,Farmer_72,Property Damage reported in Horowpothana
2023-10-03 20:00:00,8.0843,81.1632,human_injury,3,0.0,Welikanda,Polonnaruwa,North Central,Farmer_10,Human Injury reported in Welikanda
2023-10-05 11:00:00,6.7818,81.2666,crop_raid,7,3.55,Wellawaya,Monaragala,Uva,Farmer_34,Crop Raid reported in Wellawaya
2023-10-05 09:00:00,8.2746,80.5943,property_damage,1,0.0,Horowpothana,Anuradhapura,North Central,Farmer_71,Property Damage reported in Horowpothana
2023-10-07 18:00:00,8.1563,81.1867,crop_raid,3,4.92,Medirigiriya,Polonnaruwa,North Central,Farmer_99,Crop Raid reported in Medirigiriya
2023-10-07 03:00:00,7.3878,81.7474,crop_raid,6,4.75,Uhana,Ampara,Eastern,Farmer_51,Crop Raid reported in Uhana
2023-10-08 17:00:00,8.0777,80.9256,human_injury,3,0.0,Welikanda,Polonnaruwa,North Central,Farmer_1,Human Injury reported in Welikanda
2023-10-10 20:00:00,6.8118,81.2713,crop_raid,5,3.94,Buttala,Monaragala,Uva,Farmer_60,Crop Raid reported in Buttala
2023-10-13 03:00:00,7.9199,80.9176,property_damage,2,0.0,Medirigiriya,Polonnaruwa,North Central,Farmer_54,Property Damage reported in Medirigiriya
2023-10-15 12:00:00,7.1334,81.3352,crop_raid,3,1.62,Padiyatalawa,Ampara,Eastern,Farmer_51,Crop Raid reported in Padiyatalawa
2023-10-15 16:00:00,6.3772,81.4756,crop_raid,6,1.15,Deberawewa,Hambantota,Southern,Farmer_9,Crop Raid reported in Deberawewa
2023-10-16 13:00:00,7.9288,81.1042,crop_raid,7,3.54,Welikanda,Polonnaruwa,North Central,Farmer_51,Crop Raid reported in Welikanda
2023-10-24 03:00:00,6.8468,81.0602,crop_raid,3,1.49,Medagana,Monaragala,Uva,Farmer_81,Crop Raid reported in Medagana
2023-10-24 05:00:00,6.182,81.1206,human_injury,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_7,Human Injury reported in Thanamalwila
2023-10-25 04:00:00,8.4941,80.7881,crop_raid,3,0.71,Nochchiyagama,Anuradhapura,North Central,Farmer_78,Crop Raid reported in Nochchiyagama
2023-10-30 18:00:00,6.8866,81.2769,property_damage,1,0.0,Buttala,Monaragala,Uva,Farmer_61,Property Damage reported in Buttala
2023-10-31 21:00:00,7.8957,81.0359,crop_raid,7,1.54,Medirigiriya,Polonnaruwa,North Central,Farmer_63,Crop Raid reported in Medirigiriya
2023-11-02 20:00:00,6.294,81.0343,human_injury,1,0.0,Thanamalwila,Hambantota,Southern,Farmer_47,Human Injury reported in Thanamalwila
2023-11-02 00:00:00,6.1061,81.1467,human_injury,2,0.0,Tissamaharama,Hambantota,Southern,Farmer_64,Human Injury reported in Tissamaharama
2023-11-04 07:00:00,6.2001,81.4369,crop_raid,3,4.53,Tissamaharama,Hambantota,Southern,Farmer_64,Crop Raid reported in Tissamaharama
2023-11-04 19:00:00,7.0966,81.4606,property_damage,3,0.0,Uhana,Ampara,Eastern,Farmer_96,Property Damage reported in Uhana
2023-11-05 14:00:00,7.0207,81.3235,property_damage,3,0.0,Mahaoya,Ampara,Eastern,Farmer_15,Property Damage reported in Mahaoya
2023-11-07 08:00:00,7.2169,81.4678,crop_raid,1,3.14,Mahaoya,Ampara,Eastern,Farmer_89,Crop Raid reported in Mahaoya
2023-11-07 19:00:00,8.1793,80.5319,property_damage,2,0.0,Horowpothana,Anuradhapura,North Central,Farmer_96,Property Damage reported in Horowpothana
2023-11-07 07:00:00,6.7298,81.0922,property_damage,3,0.0,Medagana,Monaragala,Uva,Farmer_35,Property Damage reported in Medagana
2023-11-08 14:00:00,6.3437,81.0277,crop_raid,7,3.08,Deberawewa,Hambantota,Southern,Farmer_32,Crop Raid reported in Deberawewa
2023-11-09 16:00:00,6.2152,81.2464,crop_raid,4,3.29,Thanamalwila,Hambantota,Southern,Farmer_87,Crop Raid reported in Thanamalwila
2023-11-11 20:00:00,7.0708,81.4935,property_damage,1,0.0,Uhana,Ampara,Eastern,Farmer_72,Property Damage reported in Uhana
2023-11-12 13:00:00,6.3011,81.37,crop_raid,1,2.1,Deberawewa,Hambantota,Southern,Farmer_15,Crop Raid reported in Deberawewa
2023-11-13 08:00:00,6.9886,81.0037,crop_raid,7,1.32,Katharagama,Monaragala,Uva,Farmer_77,Crop Raid reported in Katharagama
2023-11-15 21:00:00,7.1582,81.3911,property_damage,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_13,Property Damage reported in Padiyatalawa
2023-11-16 02:00:00,6.3127,81.2944,human_injury,2,0.0,Weerawila,Hambantota,Southern,Farmer_21,Human Injury reported in Weerawila
2023-11-16 16:00:00,8.0108,80.879,property_damage,1,0.0,Hingurakgoda,Polonnaruwa,North Central,Farmer_49,Property Damage reported in Hingurakgoda
2023-11-17 14:00:00,6.3408,81.3988,crop_raid,2,3.88,Thanamalwila,Hambantota,Southern,Farmer_54,Crop Raid reported in Thanamalwila
2023-11-19 19:00:00,8.1007,80.4134,crop_raid,3,1.49,Nochchiyagama,Anuradhapura,North Central,Farmer_51,Crop Raid reported in Nochchiyagama
2023-11-20 13:00:00,6.1453,81.2842,property_damage,3,0.0,Deberawewa,Hambantota,Southern,Farmer_97,Property Damage reported in Deberawewa
2023-11-21 15:00:00,6.7795,81.04,elephant_death,2,0.0,Medagana,Monaragala,Uva,Farmer_2,Elephant Death reported in Medagana
2023-11-22 11:00:00,6.2784,81.3928,crop_raid,2,2.09,Weerawila,Hambantota,Southern,Farmer_82,Crop Raid reported in Weerawila
2023-11-22 10:00:00,6.8459,81.2128,crop_raid,6,2.34,Wellawaya,Monaragala,Uva,Farmer_26,Crop Raid reported in Wellawaya
2023-11-24 13:00:00,7.9128,80.8868,crop_raid,3,4.77,Medirigiriya,Polonnaruwa,North Central,Farmer_94,Crop Raid reported in Medirigiriya
2023-11-25 00:00:00,8.3833,80.6285,property_damage,3,0.0,Nochchiyagama,Anuradhapura,North Central,Farmer_92,Property Damage reported in Nochchiyagama
2023-11-26 20:00:00,6.3236,81.3139,property_damage,3,0.0,Weerawila,Hambantota,Southern,Farmer_20,Property Damage reported in Weerawila
2023-11-26 05:00:00,7.0471,81.4412,property_damage,1,0.0,Damana,Ampara,Eastern,Farmer_6,Property Damage reported in Damana
2023-11-27 23:00:00,7.1796,81.637,crop_raid,5,1.69,Uhana,Ampara,Eastern,Farmer_53,Crop Raid reported in Uhana
2023-11-30 12:00:00,8.0504,80.9896,human_injury,3,0.0,Welikanda,Polonnaruwa,North Central,Farmer_17,Human Injury reported in Welikanda
2023-11-30 11:00:00,6.0726,81.0254,crop_raid,5,1.89,Deberawewa,Hambantota,Southern,Farmer_68,Crop Raid reported in Deberawewa
2023-12-02 01:00:00,6.8622,81.2289,human_injury,2,0.0,Buttala,Monaragala,Uva,Farmer_87,Human Injury reported in Buttala
2023-12-06 12:00:00,8.1187,80.8428,crop_raid,1,0.32,Dimbulagala,Polonnaruwa,North Central,Farmer_88,Crop Raid reported in Dimbulagala
2023-12-06 16:00:00,6.3621,81.3512,property_damage,2,0.0,Deberawewa,Hambantota,Southern,Farmer_9,Property Damage reported in Deberawewa
2023-12-08 10:00:00,7.0866,81.6802,crop_raid,3,1.63,Mahaoya,Ampara,Eastern,Farmer_4,Crop Raid reported in Mahaoya
2023-12-09 17:00:00,6.5447,81.1356,crop_raid,1,4.44,Buttala,Monaragala,Uva,Farmer_46,Crop Raid reported in Buttala
2023-12-10 23:00:00,8.134,81.1675,crop_raid,6,4.93,Dimbulagala,Polonnaruwa,North Central,Farmer_51,Crop Raid reported in Dimbulagala
2023-12-11 13:00:00,7.2201,81.3116,human_injury,1,0.0,Padiyatalawa,Ampara,Eastern,Farmer_24,Human Injury reported in Padiyatalawa
2023-12-11 15:00:00,7.1963,81.3874,crop_raid,6,0.36,Uhana,Ampara,Eastern,Farmer_36,Crop Raid reported in Uhana
2023-12-12 04:00:00,6.1305,81.0909,crop_raid,3,3.53,Weerawila,Hambantota,Southern,Farmer_61,Crop Raid reported in Weerawila
2023-12-12 09:00:00,7.3065,81.6011,elephant_death,1,0.0,Uhana,Ampara,Eastern,Farmer_2,Elephant Death reported in Uhana
2023-12-13 16:00:00,6.1998,81.0584,crop_raid,7,2.65,Thanamalwila,Hambantota,Southern,Farmer_95,Crop Raid reported in Thanamalwila
2023-12-16 16:00:00,6.9369,81.1052,crop_raid,7,0.88,Wellawaya,Monaragala,Uva,Farmer_54,Crop Raid reported in Wellawaya
2023-12-17 05:00:00,6.2482,81.2589,human_injury,3,0.0,Thanamalwila,Hambantota,Southern,Farmer_94,Human Injury reported in Thanamalwila
2023-12-23 19:00:00,7.9755,81.1682,crop_raid,7,4.69,Welikanda,Polonnaruwa,North Central,Farmer_24,Crop Raid reported in Welikanda
2023-12-24 21:00:00,8.3193,80.6979,crop_raid,5,1.12,Horowpothana,Anuradhapura,North Central,Farmer_65,Crop Raid reported in Horowpothana
2023-12-24 11:00:00,8.1138,80.3807,human_injury,3,0.0,Mihintale,Anuradhapura,North Central,Farmer_25,Human Injury reported in Mihintale
2023-12-29 19:00:00,7.412,81.4228,property_damage,3,0.0,Uhana,Ampara,Eastern,Farmer_9,Property Damage reported in Uhana
2023-12-31 04:00:00,7.3262,81.708,crop_raid,2,2.74,Uhana,Ampara,Eastern,Farmer_90,Crop Raid reported in Uhana
